Date,Open,High,Low,Close,Volume
2019-01-17,97.623596,99.139084,97.400458,98.664917,28393000
2019-01-18,99.910751,100.319843,98.469646,100.143188,37427600
2019-01-22,99.250644,99.576055,97.493420,98.255814,32371300
2019-01-23,98.664907,99.520274,97.939697,99.213455,25874300
2019-01-24,99.352903,99.483067,97.939681,98.739265,23164800
2019-01-25,99.706188,100.301226,98.739249,99.641106,31225600
2019-01-28,98.795063,98.999609,97.307467,97.697960,29476700
2019-01-29,97.512005,97.595686,94.992388,95.708298,31490500
2019-01-30,97.270264,98.906616,97.000637,98.906616,49471900
2019-01-31,96.507881,97.828122,95.931435,97.093620,55636400
2019-02-01,96.489280,96.786800,95.159740,95.559532,35535700
2019-02-04,95.643211,98.367374,95.550231,98.311584,31315100
2019-02-05,98.609118,99.734113,98.516145,99.687630,27325400
2019-02-06,99.483072,99.483072,98.116341,98.581215,20609800
2019-02-07,97.800206,98.172099,96.963431,97.874580,29760700
2019-02-08,97.056414,98.348763,96.935549,98.246490,21461100
2019-02-11,98.739276,99.092585,97.595690,97.856018,18914100
2019-02-12,98.683495,99.613243,98.069864,99.380806,25056600
2019-02-13,99.947948,100.208276,99.213446,99.306419,18394900
2019-02-14,98.841551,99.752708,98.237220,99.390106,21784700
2019-02-15,100.329136,100.691737,99.817771,100.617355,26606900
2019-02-19,100.217568,101.026451,100.208268,100.570869,18038500
2019-02-20,100.710921,100.785620,99.244982,100.047981,21607700
2019-02-21,99.814566,102.223563,99.786556,102.158203,29063200
2019-02-22,102.755772,103.829543,102.541014,103.614792,27763200
2019-02-25,104.352448,104.744608,103.885588,104.193710,23750600
2019-02-26,103.885592,105.734352,103.801554,104.912682,21536700
2019-02-27,104.287079,104.912669,103.530762,104.735260,21487100
2019-02-28,104.613900,105.398221,104.324449,104.604561,29083900
2019-03-01,105.407543,105.528924,104.268405,105.071404,23501200
2019-03-04,105.528927,105.743685,103.456076,104.819305,26608000
2019-03-05,104.809958,104.940678,103.857568,104.296410,19538300
2019-03-06,104.455150,105.192789,104.044312,104.343102,17687000
2019-03-07,104.016285,104.156344,102.587696,103.073227,25339000
2019-03-08,101.924753,103.372013,101.588614,103.185272,22818400
2019-03-11,103.633470,105.463558,103.624138,105.351517,26491600
2019-03-12,105.342179,106.434629,105.183449,106.089157,26132700
2019-03-13,106.565349,107.377687,106.238549,106.910828,35513800
2019-03-14,106.948184,107.564435,106.752104,106.994865,30763400
2019-03-15,107.695137,109.478544,106.994848,108.227364,54681100
2019-03-18,108.470121,109.814678,108.358079,109.777328,31207600
2019-03-19,110.262882,110.589690,109.235793,109.852051,37588700
2019-03-20,109.609271,110.879129,108.974342,109.730652,28113300
2019-03-21,109.375830,112.811916,109.329141,112.251686,29854400
2019-03-22,111.579426,111.663457,109.282478,109.291817,33624500
2019-03-25,108.834300,110.188197,108.610209,109.861397,27067100
2019-03-26,110.757765,110.841797,109.105079,110.094826,26097700
2019-03-27,110.066794,110.374923,107.863216,109.030365,22733400
2019-03-28,109.655955,109.786675,108.432778,109.179756,18334800
2019-03-29,110.244199,110.477629,109.207770,110.122818,25399800
2019-04-01,111.065881,111.215279,110.272221,111.131241,22789100
2019-04-02,111.168590,111.560757,110.664381,111.289978,18142300
2019-04-03,111.915555,112.447775,111.252616,112.018265,22860700
2019-04-04,112.139658,112.261046,110.533660,111.448708,20112800
2019-04-05,111.476729,112.261056,111.458057,111.943588,15826200
2019-04-08,111.868870,112.064950,110.776421,111.980919,15116200
2019-04-09,110.767097,111.616785,110.720415,111.374016,17612000
2019-04-10,111.822210,112.373100,111.616790,112.223709,16477200
2019-04-11,112.550488,112.839939,111.971580,112.354408,14209100
2019-04-12,112.643861,112.961329,112.391760,112.933311,19745100
2019-04-15,112.923986,113.521565,112.578507,113.026695,15792600
2019-04-16,113.577574,113.586913,112.139646,112.765236,14071800
2019-04-17,113.204120,113.773689,112.550519,113.698990,19300900
2019-04-18,114.091128,115.332969,113.260119,115.192917,27991000
2019-04-22,114.492636,115.781166,114.445948,115.557076,15648700
2019-04-23,115.874530,117.256437,115.622429,117.125717,24025500
2019-04-24,117.452512,117.508533,116.266685,116.724213,31257000
